导演	[3.194730437358597e-05, 0.00010697948944960897, 5.904192323855368e-05, 1.44784849713326e-05, 2.8084453070878917e-05, 7.033612854318247e-05, 0.0007937477103431433, 9.073830736089314e-05, 0.0036305079783340655, 0.02191769574969118]
网络	[0.0034735432755280743, 0.0017042939353696326, 0.0032542518867367527, 0.00048140962529680893, 0.0010172813001229474, 0.005251764264557625, 0.0021500968197756573, 0.0006183647612742347, 0.004259991216512955, 0.004243218128281777]
饰演	[2.9043003975987243e-06, 1.844473956027741e-05, 6.9461086163004335e-06, 3.61962124283315e-06, 9.36148435695964e-06, 1.9537813484217355e-05, 0.00014392128813914135, 3.0246102453631043e-05, 0.0005379885814668423, 0.00799008796187448]
男篮	[2.9043003975987243e-06, 1.1066843736166446e-05, 3.4730543081502167e-06, 3.61962124283315e-06, 6.2409895713064265e-06, 7.815125393686942e-06, 2.616750693438934e-05, 0.0053266747098894675, 3.6597862684819205e-06, 2.6123594457319643e-05]
助攻	[2.9043003975987243e-06, 7.377895824110963e-06, 6.9461086163004335e-06, 3.61962124283315e-06, 9.36148435695964e-06, 1.1722688090530413e-05, 2.616750693438934e-05, 0.0034581377138651493, 3.6597862684819205e-06, 3.35874785879824e-05]
出场	[2.9043003975987243e-06, 1.4755791648221926e-05, 3.4730543081502167e-06, 3.61962124283315e-06, 6.2409895713064265e-06, 1.1722688090530413e-05, 3.489000924585245e-05, 0.0026213288793146905, 2.5618503879373445e-05, 0.0003918539168597947]
台北	[3.485160477118469e-05, 7.377895824110963e-06, 2.4311380157051517e-05, 5.06746973996641e-05, 1.2481979142612853e-05, 5.079831505896512e-05, 0.018160249812466202, 0.0002923789903851001, 0.000413555848338457, 0.0008434189067648913]
海峡两岸	[2.9043003975987243e-05, 7.377895824110963e-06, 3.820359738965238e-05, 3.61962124283315e-06, 3.1204947856532132e-06, 4.298318966527818e-05, 0.004125743593322052, 4.368881465524484e-05, 0.0003879373444590836, 2.6123594457319643e-05]
交流	[0.0007725439057612607, 0.0009333038217500369, 0.0035077848512317187, 0.0002569931082411536, 5.928940092741105e-05, 0.0007424369124002595, 0.013441376061964657, 0.0007998413759960209, 0.0029424681598594644, 0.0004478330478397653]
博物馆	[0.00010745911471115281, 0.0005312084993359894, 0.00030215572480906885, 6.51531823709967e-05, 5.928940092741105e-05, 0.00048063021171174694, 0.0007414126964743646, 0.0001277057659153311, 0.008380910554823599, 0.00016420545087458062]
文物	[6.970320954236938e-05, 0.00015124686439427475, 0.00043413178851877705, 3.61962124283315e-05, 9.36148435695964e-06, 0.0009221847964550591, 0.0005756851525565654, 1.0082034151210349e-05, 0.012359098228663446, 0.0001343499143519296]
历史	[0.0005198697711701717, 0.002143278736904235, 0.0038759286078956416, 0.0005646609138819714, 0.0002808445307087892, 0.0019615964738154226, 0.00355878094307695, 0.0027557560013308285, 0.017504757722149027, 0.0017241572341830966]
出土	[2.9043003975987243e-06, 4.795632285672126e-05, 1.7365271540751084e-05, 1.809810621416575e-05, 3.1204947856532132e-06, 9.37815047242433e-05, 3.489000924585245e-05, 3.3606780504034495e-06, 0.0028033962816571513, 3.7319420653313777e-06]
排放	[0.0006505632890621142, 0.0003209384683488269, 0.0011600001389221724, 0.009081629698268373, 0.001697549163395348, 0.0008010503528529115, 9.158627427036269e-05, 1.6803390252017247e-05, 2.5618503879373445e-05, 1.1195826195994134e-05]
死亡	[0.00011326771550635025, 0.008857163936845212, 0.001073173781218417, 0.0009338622806509527, 0.00022467562456703134, 0.004579663480700548, 0.0014784641417929976, 0.0003259857708891346, 0.00036597862684819204, 0.0004963482946890732]
总统	[0.00016554512266312728, 0.020396193005754758, 0.002761078174979422, 0.0002569931082411536, 6.240989571306426e-05, 6.252100314949554e-05, 0.0007893864591874117, 0.00042344543435083465, 0.0003842775581906017, 0.00016420545087458062]
奥巴马	[9.58419131207579e-05, 0.00424597904677586, 8.33533033956052e-05, 0.0004488330341113106, 4.0566432213491774e-05, 2.7352938877904297e-05, 7.414126964743645e-05, 0.00014114847811694486, 9.881422924901186e-05, 6.344301511063342e-05]
全球	[0.00897138392818246, 0.004795632285672126, 0.005619401870587051, 0.0057660566398332076, 0.005501432307106615, 0.0012465125002930671, 0.0018186417319400589, 0.000897301039457721, 0.0018079344166300687, 0.0021309389193042167]
播出	[3.194730437358597e-05, 8.484580197727608e-05, 7.988024908745498e-05, 3.61962124283315e-06, 1.5602473928266064e-05, 5.079831505896512e-05, 0.00018753379969645693, 7.057423905847243e-05, 0.0008344312692138779, 0.004683587291990879]
卫视	[2.613870357838852e-05, 1.1066843736166446e-05, 1.041916292445065e-05, 7.2392424856663e-06, 1.2481979142612853e-05, 3.907562696843471e-05, 0.00011339253004902046, 7.393491710887589e-05, 0.0008820084907041429, 0.008284911385035659]
游泳	[1.7425802385592346e-05, 0.00023240371845949535, 5.209581462225325e-05, 0.0002533734869983205, 1.5602473928266064e-05, 0.0007033612854318248, 0.00011775378120475202, 0.002772559391582846, 6.221636656419266e-05, 0.00022391652391988266]
老人	[0.00042402785804941375, 0.0005496532388962668, 0.0007397605676359962, 0.00028595007818381883, 3.120494785653213e-05, 0.007455629625577343, 0.0007850252080316802, 0.00013778780006654142, 0.002269067486458791, 0.000503812178819736]
召回	[0.0006011901823029359, 0.0003024937287885495, 7.988024908745498e-05, 3.257659118549835e-05, 0.003803883143711267, 0.00011722688090530412, 4.361251155731556e-05, 3.0246102453631043e-05, 4.391743522178305e-05, 7.4638841306627555e-06]
有限公司	[0.0037901120188663356, 0.00021395897889921794, 0.001670539122220254, 0.00402139920078763, 0.0023466120788112163, 0.002496932563282978, 0.000815553966121801, 0.0004503308587540622, 0.0010649978041282389, 0.0015450240150471904]
诈骗	[0.0005953815815077385, 0.00015124686439427475, 0.0006112575582344381, 2.89569699426652e-05, 5.304841135610463e-05, 0.004188907211016201, 0.0012865690909408091, 2.6885424403227596e-05, 8.417508417508418e-05, 0.00034333867001048676]
实施	[0.0025035069427301005, 0.0027076877674487238, 0.0038446711191222897, 0.004423177158742109, 0.001435427601400478, 0.0022194956118070912, 0.0008591664776791166, 0.00012434508786492762, 0.0003952569169960474, 4.4783304783976535e-05]
发现	[0.001463767400389757, 0.005765825586542718, 0.0029382039446950834, 0.0031237331325650085, 0.0011608240602629953, 0.014454074415624, 0.006559321738220261, 0.0006217254393246381, 0.010832967354706485, 0.0028101523751945276]
事件	[0.0006447546882669169, 0.009665043529585362, 0.0012641917681666787, 0.0015383390282040887, 0.0004025438273492645, 0.002821260267120986, 0.0022591280986689463, 0.0012636149469516969, 0.0010723173766652026, 0.002451885936922715]
声明	[0.00022943973141029923, 0.0028294230485465545, 0.00015628744386675974, 0.000144784849713326, 0.00011545830706916888, 0.0002266386364169213, 0.00041431885979449786, 0.00039656000994760704, 0.0002525252525252525, 0.001541292072981859]
监督	[0.0005721471783269488, 0.00015493581230633023, 0.004247545418867715, 0.0008107951583946255, 0.00012169929664047531, 0.0019147057214533008, 0.0005059051340648605, 0.0001277057659153311, 0.00014639145073927682, 0.0001343499143519296]
夺冠	[4.356450596398087e-05, 5.164527076877674e-05, 6.9461086163004335e-06, 3.61962124283315e-06, 2.184346349957249e-05, 5.4705877755808594e-05, 5.669626502451023e-05, 0.004231093665457943, 1.4639145073927682e-05, 0.00016047350880924924]
训练	[7.841611073516556e-05, 0.0012763759775711967, 0.00048622760314103033, 1.085886372849945e-05, 3.4325442642185344e-05, 0.0005626890283454598, 0.0007893864591874117, 0.011896800298428212, 0.0001976284584980237, 0.0006941412241516363]
平台	[0.00853864316894025, 0.000818946436476317, 0.0030736530627129416, 0.0013501187235767649, 0.004075366190063097, 0.004888360933751182, 0.0012865690909408091, 0.0005444298441653588, 0.00184819206558337, 0.0017652085969017417]
农村	[0.0022392156065486166, 0.00014386896857016378, 0.0032542518867367527, 0.0020595644871720625, 0.00013106078099743495, 0.0023015544284408045, 0.00021806255778657782, 4.704949270564829e-05, 0.0008637095593617333, 0.0004030497430557888]
脱贫	[0.0007667353049660632, 7.009001032905416e-05, 0.0028097009352935254, 2.17177274569989e-05, 1.2481979142612853e-05, 0.001094117555116172, 2.180625577865778e-05, 1.6803390252017247e-05, 0.00011345337432293955, 2.6123594457319643e-05]
混合	[0.000621520285086127, 6.271211450494318e-05, 0.00010766468355265672, 0.0006696299299241327, 0.0030955308273679875, 7.424369124002594e-05, 3.489000924585245e-05, 0.00030246102453631045, 2.1958717610891526e-05, 2.9855536522651022e-05]
伦敦	[0.0002468655337958916, 0.0014755791648221927, 6.25149775467039e-05, 0.0002026987895986564, 0.000190350181924846, 4.298318966527818e-05, 0.0001003087765818258, 0.008744484287149775, 0.00039159713072756553, 0.0009180577480715189]
电动车	[0.00022072683021750306, 5.533421868083223e-05, 6.946108616300433e-05, 0.0006696299299241327, 0.0028334092653731174, 0.001211344436021476, 7.414126964743645e-05, 2.0164068302420698e-05, 1.4639145073927682e-05, 3.35874785879824e-05]
韩国	[0.0010833040483043243, 0.01592149918843146, 0.0009099402287353568, 0.0006189552325244687, 0.0005367251031323526, 0.0004259243339559383, 0.0009594752542609424, 0.004661260455909584, 0.0011821109647196604, 0.005911396231484903]
球迷	[4.066020556638214e-05, 0.00017706949977866314, 1.7365271540751084e-05, 2.17177274569989e-05, 4.0566432213491774e-05, 0.00014848738248005188, 0.0001482825392948729, 0.015405348183049412, 6.953593910115649e-05, 0.00010822631989460995]
女士	[0.0004937310675917832, 0.0001807584476907186, 0.00021880242141346365, 0.0004198760641686454, 0.0003775798690640388, 0.005579999531092476, 0.0002398688135652356, 0.00011762373176412073, 0.0005343287951983604, 0.0004515649899050967]
母亲	[6.0990308349573214e-05, 0.0007304116865869854, 0.0002326946386460645, 6.153356112816356e-05, 2.8084453070878917e-05, 0.003196386286017959, 0.0018796992481203006, 0.0004100027221492208, 0.001332162201727419, 0.00222050552887217]
儿子	[0.00011036341510875153, 0.00061236535340121, 0.0002743712903438671, 0.00011944750101349395, 4.0566432213491774e-05, 0.004775041615542722, 0.0019712855223906634, 0.0009443505321633693, 0.0011198945981554676, 0.0068817011684710605]
小区	[0.00045597516242299976, 7.377895824110964e-05, 0.0003229940506579701, 0.00224054554931372, 0.0003994233325636113, 0.005251764264557625, 0.00045357012019608186, 3.6967458554437945e-05, 0.0001793295271556141, 0.00022391652391988266]
医生	[0.0003630375496998406, 0.0009665043529585362, 0.0006633533728566914, 7.96316673423293e-05, 3.120494785653213e-05, 0.0045132349148542085, 0.0004012351063273032, 0.0005511512002661657, 0.0003513394817742644, 0.0012278089394940233]
艺术家	[3.485160477118469e-05, 0.00023240371845949535, 8.33533033956052e-05, 2.17177274569989e-05, 1.5602473928266064e-05, 0.00010159663011793024, 0.0004186801109502294, 8.065627320968279e-05, 0.005054164836773532, 0.000701605108282299]
制作	[0.00017135372345832475, 0.00042054006197432493, 0.00022227547572161387, 0.00012668674349916026, 7.801236964133033e-05, 0.001055041928147737, 0.0010379777750641104, 0.00014450915616734833, 0.004256331430244474, 0.005646428344846375]
成本	[0.002076574784283088, 0.0002619153017559392, 0.00047580844021657964, 0.004173423292986622, 0.0011483420811203824, 0.00038294114429066013, 0.00040559635748303475, 6.721356100806899e-05, 0.00027814375640462596, 0.00047768858436241635]
市民	[0.001094921249894719, 0.00061236535340121, 0.0010071857493635628, 0.00407931314067296, 0.0012794028621178175, 0.00604499949201685, 0.0009987265146625265, 0.00043016679045164153, 0.002269067486458791, 0.00020898875565855714]
台湾地区	[2.9043003975987243e-05, 2.2133687472332892e-05, 7.293414047115454e-05, 2.533734869983205e-05, 2.184346349957249e-05, 1.1722688090530413e-05, 0.004256581127993999, 1.0082034151210349e-05, 2.1958717610891526e-05, 4.8515246849307914e-05]
投票	[6.679890914477066e-05, 0.002556440903054449, 0.0001423952266341589, 0.00011220825852782765, 3.4325442642185344e-05, 0.0001719327586611127, 0.0010379777750641104, 0.0006183647612742347, 0.0004281949934123847, 0.0007128009344782931]
时代	[0.0011413900562562986, 0.0005865427180168216, 0.004032216051762402, 0.000434354549139978, 0.0004587127334910223, 0.0007033612854318248, 0.0008766114823020428, 0.0006654142539798829, 0.004772361294100425, 0.0034408505842355303]
编辑	[2.3234403180789795e-05, 0.0001217352810978309, 0.00016323355248306018, 1.809810621416575e-05, 0.01064400771386311, 0.00014848738248005188, 4.797376271304712e-05, 4.368881465524484e-05, 0.0006404625969843362, 9.329855163328445e-05]
结束	[0.00012488491709674516, 0.0013870444149328611, 0.00019796409556456233, 0.0001665025771703249, 9.36148435695964e-05, 0.00032432770383800807, 0.0005844076548680285, 0.006909554071629492, 0.0003989167032645294, 0.0015972712039618298]
网站	[0.0013650211868714004, 0.003390143131178988, 0.0015976049817490996, 0.0003474836393119824, 0.00042750778563449023, 0.0020553779785396657, 0.0017532229646040857, 0.0006788569661814968, 0.001335821987995901, 0.0021085472669122285]
新能源	[0.0013127437797146235, 4.05784270326103e-05, 0.00023964074726236494, 0.004477471477384607, 0.00700239029900581, 0.00025789913799166905, 3.9251260401584004e-05, 4.368881465524484e-05, 2.5618503879373445e-05, 2.6123594457319643e-05]
叙利亚	[1.1617201590394897e-05, 0.007049579459938025, 0.0004028742997454251, 0.00016288295592749175, 6.2409895713064265e-06, 1.1722688090530413e-05, 8.722502311463112e-06, 0.00036967458554437943, 3.6597862684819206e-05, 7.4638841306627555e-06]
武装	[8.712901192796173e-06, 0.005035413899955732, 7.293414047115454e-05, 3.61962124283315e-05, 6.2409895713064265e-06, 4.689075236212165e-05, 7.414126964743645e-05, 1.6803390252017247e-05, 5.855658029571073e-05, 7.4638841306627555e-06]
妈妈	[0.00013650211868714005, 0.0003430721558211598, 0.00016323355248306018, 6.51531823709967e-05, 3.1204947856532132e-06, 0.002434411560133482, 0.001836086736562985, 0.0005377084880645519, 0.0005636070853462158, 0.0047059789443828675]
解决	[0.0010048879375691587, 0.0020731887265751808, 0.0029451500533113836, 0.00144784849713326, 0.00038694135342099843, 0.0010433192400572068, 0.001090312788932889, 0.00033606780504034494, 0.0002452056799882887, 0.0002164526397892199]
新车	[7.551181033756684e-05, 4.4267374944665784e-05, 3.4730543081502167e-06, 7.601204609949614e-05, 0.011976458987337032, 8.987394202739982e-05, 6.105751618024179e-05, 2.3524746352824145e-05, 7.319572536963841e-06, 3.35874785879824e-05]
福特	[4.937310675917832e-05, 0.0003024937287885495, 6.9461086163004335e-06, 2.533734869983205e-05, 0.0038288471019964927, 2.7352938877904297e-05, 1.7445004622926224e-05, 5.377084880645519e-05, 2.9278290147855364e-05, 5.2247188914639286e-05]
国际	[0.010287032008294682, 0.008746495499483547, 0.012916288972010656, 0.010189233798575318, 0.0017287541112518802, 0.002661050196550404, 0.0037114247335275543, 0.006570125588538743, 0.00786854047723613, 0.0035005616572808323]
涡轮	[8.712901192796173e-06, 1.1066843736166446e-05, 6.9461086163004335e-06, 2.533734869983205e-05, 0.0024495884067377723, 7.815125393686942e-06, 8.722502311463112e-06, 1.0082034151210349e-05, 3.6597862684819205e-06, 3.7319420653313777e-06]
委员	[0.00029333434015747117, 0.00018444739560277408, 0.002625629056961564, 0.0005103665952394742, 8.737385399828996e-05, 0.00028915963956641685, 0.0006716326779826596, 0.00036295322944357255, 0.0003367003367003367, 0.00010449437782927857]
交易	[0.0036332797973960044, 0.0006197432492253209, 0.0004827545488328801, 0.0036087623791046506, 0.0007489187485567711, 0.0008479411052150331, 0.0004099576086387663, 0.0012804183372037141, 0.0003952569169960474, 0.00014181379848259235]
机构	[0.004135723766180583, 0.0027630219861295557, 0.0034730543081502164, 0.001831528348873574, 0.0005616890614175784, 0.0027196636370030555, 0.0023725206287179665, 0.00048729831730850016, 0.001108915239350022, 0.0002985553652265102]
改革	[0.009421550489810263, 0.0021248339973439574, 0.010551138988160357, 0.004488330341113106, 0.0005492070822749655, 0.0017076048985205968, 0.0017139717042025015, 0.001293861049405328, 0.0007246376811594203, 9.703049369861583e-05]
大选	[2.9043003975987243e-05, 0.002379371403275786, 3.125748877335195e-05, 4.34354549139978e-05, 6.2409895713064265e-06, 1.1722688090530413e-05, 0.0008242764684332642, 2.6885424403227596e-05, 7.319572536963841e-06, 3.7319420653313777e-06]
电商	[0.003700078706540775, 0.0002729821454921057, 0.0004237126255943264, 0.0002026987895986564, 0.0004524717439197159, 0.0006994537227349813, 0.0003445388413027929, 7.729559515927933e-05, 0.00021958717610891525, 0.00017166933500524338]
改造	[0.0007318837001948785, 0.00021395897889921794, 0.0008126947081071507, 0.003377106619563329, 0.00022155512978137812, 0.0015239494517689535, 0.00036634509708145075, 0.00019828000497380352, 0.0005855658029571073, 0.00010822631989460995]
发电	[0.000537295573555764, 0.00013649107274605284, 0.00018059882402381126, 0.007822001505762437, 0.00010297632792655604, 0.00020710082293270396, 0.0002093400554751147, 1.0082034151210349e-05, 2.5618503879373445e-05, 1.4927768261325511e-05]
论坛	[0.0021753209978014445, 0.0008410801239486499, 0.0031674255290329973, 0.0006080963687959692, 0.0002870855202800956, 0.000539243652164399, 0.0039338485424698635, 0.0002184440732762242, 0.0016505636070853463, 0.0004329052795784398]
包括	[0.001150102957449095, 0.0043603364320495795, 0.0010558085096776658, 0.0011148433427926102, 0.002212430803028128, 0.0007619747258844768, 0.0020890393035954153, 0.0015593546153872006, 0.0018372127067779241, 0.0013696227379766156]
创新	[0.010005314869727605, 0.0008263243323004279, 0.008651378281602189, 0.0013392598598482655, 0.0011296191124064632, 0.0020710082293270396, 0.0017183329553582332, 0.0003058217025867139, 0.002539891670326453, 0.0007949036599155835]
表演	[9.874621351835663e-05, 0.0004832521764792681, 0.00021532936710531343, 2.89569699426652e-05, 2.4963958285225706e-05, 0.0007736974139750072, 0.0009856427611953317, 0.0006855783222823037, 0.0042746303615868834, 0.0066913721231391604]
空间	[0.000673797692242904, 0.0003246274162608824, 0.0012919762026318805, 0.00037282098801181445, 0.005233069755540438, 0.0006173949061012684, 0.000697800184917049, 0.0003595925513931691, 0.0010906163080076125, 0.0005299357732770556]
教练	[3.194730437358597e-05, 0.00023609266637155082, 3.473054308150217e-05, 7.2392424856663e-06, 0.0001872296871391928, 0.0003126050157474777, 0.00014392128813914135, 0.007877429350145685, 4.757722149026497e-05, 0.00022764846598521404]
对手	[5.227740715677704e-05, 0.00017706949977866314, 2.7784434465201734e-05, 7.2392424856663e-06, 0.00019971166628180565, 2.3445376181060826e-05, 0.0002485913158766987, 0.01585231836375307, 6.587615283267457e-05, 0.0002351123501158768]
整改	[0.00045016656162780226, 3.3200531208499335e-05, 0.0024901799389437053, 0.0011039844790641108, 7.489187485567712e-05, 0.001254327625686754, 2.180625577865778e-05, 3.3606780504034494e-05, 0.00016835016835016836, 5.2247188914639286e-05]
管理	[0.005767940589631067, 0.000911170134277704, 0.006320958840833394, 0.004926304511495917, 0.002106333980315919, 0.004642184483850043, 0.0012996528444080037, 0.0008872190053065106, 0.0015005123700775876, 0.00044036916370910256]
推进	[0.0040834463590238065, 0.0010070827799911466, 0.007783114704564636, 0.0028522615393525223, 0.00031829046813662776, 0.0011722688090530413, 0.0007806639568759486, 0.00021172271717541732, 0.00038061777192211974, 7.837078337195893e-05]
司法	[0.00016554512266312728, 0.000490630072303379, 0.0024207188527807007, 0.00013392598598482654, 3.120494785653213e-05, 0.0008596637933055636, 0.001504631648727387, 4.0328136604841395e-05, 6.221636656419266e-05, 4.4783304783976535e-05]
高雄市	[2.9043003975987243e-06, 3.6889479120554816e-06, 6.9461086163004335e-06, 1.085886372849945e-05, 3.1204947856532132e-06, 3.907562696843471e-06, 0.002860980758159901, 3.3606780504034495e-06, 7.319572536963841e-06, 7.4638841306627555e-06]
收入	[0.003322519654852941, 0.000818946436476317, 0.001107904324299919, 0.0008397521283372908, 0.0004056643221349177, 0.0010276889892698328, 0.0003619838459257192, 0.0007259064588871451, 0.0006843800322061191, 0.001037479894162123]
冠军	[6.0990308349573214e-05, 0.00021395897889921794, 4.8622760314103034e-05, 1.809810621416575e-05, 0.00034637492120750664, 0.00015630250787373884, 0.0003096488320569405, 0.018174546896581854, 0.00016469038208168644, 0.0014778490578712257]
拿到	[6.970320954236938e-05, 4.795632285672126e-05, 2.7784434465201734e-05, 2.533734869983205e-05, 4.0566432213491774e-05, 0.00015630250787373884, 0.00012647628351621513, 0.00270870650862518, 4.757722149026497e-05, 0.00030975119142250435]
排名	[0.0003717504508926367, 0.00047956322856721264, 0.00020143714987271255, 0.00031490704812648404, 0.0002839650254944424, 0.00020319326023586048, 0.0003707063482371823, 0.0037740414506030736, 0.00020128824476650564, 0.0003731942065331378]
成品油	[0.0007057449966164901, 3.3200531208499335e-05, 6.25149775467039e-05, 0.008614698557942897, 8.737385399828996e-05, 0.00011331931820846066, 8.722502311463112e-06, 3.3606780504034495e-06, 3.6597862684819205e-06, 3.7319420653313777e-06]
油价	[0.0012343276689794579, 0.000505385863951601, 3.820359738965238e-05, 0.012201743209590549, 0.00031204947856532133, 2.7352938877904297e-05, 0.00022242380894230937, 6.721356100806899e-06, 3.6597862684819205e-06, 7.4638841306627555e-06]
上调	[0.0006941277950260951, 0.000306182676700605, 3.125748877335195e-05, 0.0031237331325650085, 0.00018098869756788636, 4.689075236212165e-05, 3.0528758090120894e-05, 1.3442712201613798e-05, 1.4639145073927682e-05, 1.1195826195994134e-05]
防治	[0.00017135372345832475, 5.164527076877674e-05, 0.0011982037363118248, 0.0030766780564081774, 8.113286442698355e-05, 0.0006642856584633901, 0.00015700504160633602, 6.721356100806899e-06, 2.5618503879373445e-05, 2.2391652391988267e-05]
领导人	[0.00012778921749434388, 0.0030286262357975507, 0.002611736839728963, 6.153356112816356e-05, 9.36148435695964e-06, 3.907562696843471e-05, 0.0038291785147323066, 2.6885424403227596e-05, 0.00012443273312838531, 1.1195826195994134e-05]
金额	[0.001010696538364356, 0.00023609266637155082, 0.0002118563127971632, 0.00048140962529680893, 0.00015602473928266067, 0.0005665965910423033, 0.004487727439247771, 0.00017139458057057591, 6.953593910115649e-05, 0.00011942214609060409]
显示	[0.004617837632181972, 0.0045927401505090745, 0.001201676790619975, 0.0038548966236173045, 0.00190350181924846, 0.0016333612072805708, 0.0019189505085218848, 0.0004200847563004312, 0.0006294832381788904, 0.0004478330478397653]
受伤	[3.775590516878342e-05, 0.005810092961487384, 0.0003785629195883736, 0.00018822030462732378, 0.00013418127578308816, 0.0029502098361168204, 0.0012124278212933726, 0.0023659173474840285, 7.319572536963841e-05, 0.000809831428176909]
座椅	[4.937310675917832e-05, 3.3200531208499335e-05, 1.7365271540751084e-05, 1.085886372849945e-05, 0.004484151006983668, 0.00012504200629899107, 7.414126964743645e-05, 3.0246102453631043e-05, 3.293807641633728e-05, 3.7319420653313777e-05]
驾驶	[0.0003543246485070444, 0.0007009001032905416, 0.0004897006574491805, 0.0001158278797706608, 0.005988229493668516, 0.0028837812702704815, 0.0010946740400886207, 0.0002050013610746104, 6.221636656419266e-05, 0.00023138040805054542]
风格	[5.5181707554375766e-05, 7.377895824110964e-05, 5.556886893040347e-05, 1.809810621416575e-05, 0.0034606287172894135, 0.00011331931820846066, 0.00030092632974547737, 0.0002856576342842932, 0.0011235543844239496, 0.001925682105710991]
意大利	[0.000284621438964675, 0.00298804780876494, 0.00013892217232600867, 0.0001737418196559912, 0.00037133887949273236, 0.00014457981978320842, 7.414126964743645e-05, 0.0031153485527239976, 0.0007722149026496853, 0.00047395664229708497]
选举	[4.646880636157959e-05, 0.006385568835768039, 0.0009516168804331593, 3.61962124283315e-05, 9.36148435695964e-06, 9.768906742108677e-05, 0.006559321738220261, 0.0001579518683689621, 5.123700775874689e-05, 6.344301511063342e-05]
报警	[5.227740715677704e-05, 0.00025084845801977274, 0.00013544911801785845, 8.68709098279956e-05, 0.00013730177056874138, 0.00447025172518893, 0.0005887689060237601, 3.0246102453631043e-05, 0.00012077294685990338, 0.00022764846598521404]
居民	[0.0010571653447259356, 0.0022945256012985096, 0.0011183234872243696, 0.006663722708055829, 0.0001653862236396203, 0.00407558789280774, 0.0017837517226942064, 9.073830736089314e-05, 0.000925925925925926, 9.703049369861583e-05]
海峡	[4.937310675917832e-05, 7.009001032905416e-05, 6.946108616300433e-05, 4.7055076156830946e-05, 9.36148435695964e-06, 0.00010550419281477371, 0.002110845559374073, 9.073830736089314e-05, 8.417508417508418e-05, 4.8515246849307914e-05]
工厂	[0.0005576256763389551, 0.0006160543013132655, 0.00011461079216895714, 0.0005863786413389702, 0.002870855202800956, 0.00041029408316856444, 0.0005059051340648605, 3.0246102453631043e-05, 7.685551163812033e-05, 8.210272543729031e-05]
销量	[0.0005982858819053372, 0.00016969160395455217, 6.598803185485411e-05, 0.00024975386575548734, 0.009529991075384913, 9.768906742108677e-05, 3.0528758090120894e-05, 7.057423905847243e-05, 0.00027814375640462596, 0.00017913321913590614]
产能	[0.0024279951323925336, 0.0001217352810978309, 0.0008057485994908502, 0.0046548329182834304, 0.001288764346474777, 0.00017974788405479965, 6.105751618024179e-05, 1.3442712201613798e-05, 2.1958717610891526e-05, 2.9855536522651022e-05]
女儿	[8.132041113276428e-05, 0.0008300132802124834, 0.000208383258489013, 7.2392424856663e-05, 3.120494785653213e-05, 0.003856764381784506, 0.002250405596357483, 0.0007595132393911796, 0.00110525545308154, 0.008352086342211624]
品牌	[0.004815330059218685, 0.0006861443116423196, 0.0006390419926996399, 0.0005465628076678057, 0.0183079429074274, 0.001187899059840415, 0.0011252027981787415, 0.0009073830736089313, 0.0011272141706924316, 0.0021197430931082224]
德国	[0.001065878245918732, 0.005824848753135606, 0.0006077845039262878, 0.0007565008397521283, 0.0012700413777608577, 0.0002696218260821995, 0.00020497880431938315, 0.004133634001996243, 0.0011601522471087688, 0.00042544139544777704]
拍戏	[2.9043003975987243e-06, 7.377895824110963e-06, 3.4730543081502167e-06, 3.61962124283315e-06, 3.1204947856532132e-06, 1.1722688090530413e-05, 0.00011775378120475202, 6.721356100806899e-06, 4.391743522178305e-05, 0.002795224606933202]
考古	[1.1617201590394897e-05, 0.00011804633318577541, 0.00011113773786080694, 3.61962124283315e-06, 3.1204947856532132e-06, 0.000265714263385356, 7.414126964743645e-05, 1.0082034151210349e-05, 0.007616015224710877, 1.1195826195994134e-05]
选手	[8.132041113276428e-05, 0.0006418769366976538, 0.00016323355248306018, 4.34354549139978e-05, 6.865088528437069e-05, 0.00032823526653485155, 0.0005626013990893707, 0.015445676319654253, 0.0009112867808519983, 0.004351444448176386]
总决赛	[7.26075099399681e-05, 3.3200531208499335e-05, 4.5149706005952814e-05, 3.61962124283315e-06, 4.992791657045141e-05, 8.987394202739982e-05, 9.158627427036269e-05, 0.0031960048259336805, 0.00013907187820231298, 0.0010300160100314602]
赛事	[0.00022363113061510178, 0.00017338055186660764, 0.00011113773786080694, 6.153356112816356e-05, 0.00046807421784798197, 0.0002696218260821995, 0.0002398688135652356, 0.010777694507643862, 0.0003037622602839994, 0.0002836275969651847]
菲律宾	[0.00021491822942230562, 0.003268407850081157, 0.001041916292445065, 4.34354549139978e-05, 2.184346349957249e-05, 0.00012113444360214759, 0.0023550756240950403, 0.0003495105172419587, 0.00011345337432293955, 5.9711073045302044e-05]
战略	[0.0020881919858734828, 0.0019477644975652944, 0.0035182040141561693, 0.0012704870562344356, 0.0017193926268949204, 0.0003360503919285385, 0.0004099576086387663, 0.00028229695623388973, 0.00041721563460693896, 0.00019406098739723165]
遗址	[1.7425802385592346e-05, 0.00013280212483399734, 0.00015976049817490996, 7.2392424856663e-06, 6.2409895713064265e-06, 0.00039466383238119057, 0.00012211503236048357, 1.3442712201613798e-05, 0.005862977602108037, 1.1195826195994134e-05]
